127.0.0.1 - - [30/Jun/2015:16:11:16 +0800] "GET /jt/Public/Image/logo.png HTTP/1.1" 200 12125
127.0.0.1 - - [30/Jun/2015:16:11:16 +0800] "GET /jt/data/leftpanel.html HTTP/1.1" 200 255
127.0.0.1 - - [30/Jun/2015:16:11:16 +0800] "GET /jt/Public/bootstrap/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23424
127.0.0.1 - - [30/Jun/2015:16:12:40 +0800] "GET /jt/home.html HTTP/1.1" 304 -
127.0.0.1 - - [30/Jun/2015:16:12:40 +0800] "GET /jt/Public/jquery-1.11.2.min.js HTTP/1.1" 304 -
127.0.0.1 - - [30/Jun/2015:16:12:40 +0800] "GET /jt/Public/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [30/Jun/2015:16:12:40 +0800] "GET /jt/Public/layer/layer.js HTTP/1.1" 304 -
127.0.0.1 - - [30/Jun/2015:16:12:40 +0800] "GET /jt/Public/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [30/Jun/2015:16:12:40 +0800] "GET /jt/Public/layer/skin/layer.css HTTP/1.1" 304 -
127.0.0.1 - - [30/Jun/2015:16:12:40 +0800] "GET /jt/Public/Image/logo.png HTTP/1.1" 304 -
127.0.0.1 - - [30/Jun/2015:16:12:40 +0800] "GET /jt/data/leftpanel.html HTTP/1.1" 304 -
127.0.0.1 - - [30/Jun/2015:16:12:46 +0800] "GET /announce.php?info_hash=IhmZ%b6%07%1fk%b1%d3%fb%d9%a4%7d%cf%a8e%9fT%fd&peer_id=-TR2820-3tqg37q1uyub&port=51413&uploaded=0&downloaded=0&left=1014513664&numwant=0&key=c1df2a9&compact=1&supportcrypto=1&event=stopped HTTP/1.1" 404 1018
127.0.0.1 - - [30/Jun/2015:16:13:26 +0800] "GET /jt/home.html HTTP/1.1" 200 5521
127.0.0.1 - - [30/Jun/2015:16:13:26 +0800] "GET /jt/Public/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 117150
127.0.0.1 - - [30/Jun/2015:16:13:26 +0800] "GET /jt/Public/jquery-1.11.2.min.js HTTP/1.1" 200 95931
127.0.0.1 - - [30/Jun/2015:16:13:26 +0800] "GET /jt/Public/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 35452
127.0.0.1 - - [30/Jun/2015:16:13:26 +0800] "GET /jt/Public/layer/layer.js HTTP/1.1" 200 14850
127.0.0.1 - - [30/Jun/2015:16:13:26 +0800] "GET /jt/Public/layer/skin/layer.css HTTP/1.1" 200 11249
127.0.0.1 - - [30/Jun/2015:16:13:26 +0800] "GET /jt/Public/Image/logo.png HTTP/1.1" 200 12125
127.0.0.1 - - [30/Jun/2015:16:13:26 +0800] "GET /jt/data/leftpanel.html HTTP/1.1" 200 255
127.0.0.1 - - [30/Jun/2015:16:13:26 +0800] "GET /jt/Public/bootstrap/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23424
127.0.0.1 - - [30/Jun/2015:16:14:05 +0800] "GET /jt/home.html HTTP/1.1" 200 5557
127.0.0.1 - - [30/Jun/2015:16:14:05 +0800] "GET /jt/Public/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 117150
127.0.0.1 - - [30/Jun/2015:16:14:05 +0800] "GET /jt/Public/layer/layer.js HTTP/1.1" 200 14850
127.0.0.1 - - [30/Jun/2015:16:14:05 +0800] "GET /jt/Public/jquery-1.11.2.min.js HTTP/1.1" 200 95931
127.0.0.1 - - [30/Jun/2015:16:14:05 +0800] "GET /jt/Public/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 35452
127.0.0.1 - - [30/Jun/2015:16:14:05 +0800] "GET /jt/Public/layer/skin/layer.css HTTP/1.1" 200 11249
127.0.0.1 - - [30/Jun/2015:16:14:05 +0800] "GET /jt/Public/Image/logo.png HTTP/1.1" 200 12125
127.0.0.1 - - [30/Jun/2015:16:14:05 +0800] "GET /jt/data/leftpanel.html HTTP/1.1" 200 255
127.0.0.1 - - [30/Jun/2015:16:14:05 +0800] "GET /jt/Public/bootstrap/fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23424
127.0.0.1 - - [30/Jun/2015:16:14:54 +0800] "GET /jt/home.html HTTP/1.1" 304 -
